"CODE","TYPE","DS","DSL","SEQ_NO","FMG_LOCK","START_DATE","END_DATE","SUB_TYPE","LABEL_CLUSTER_ID"
"5034",INSURANCE_CARRIER,Baotou Medical College,Baotou Medical College,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5035",INSURANCE_CARRIER,Beazley,Beazley,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5036",INSURANCE_CARRIER,Berkshire Hathway Specialty Insurance,Berkshire Hathway Specialty Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5037",INSURANCE_CARRIER,"Berkshire Indemnity Company, SPC, Ltd.","Berkshire Indemnity Company, SPC, Ltd.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5038",INSURANCE_CARRIER,Berkshire Medical Center,Berkshire Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5039",INSURANCE_CARRIER,Bershire Hathaway Specialty Insurance,Bershire Hathaway Specialty Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5040",INSURANCE_CARRIER,Bertholon Rowland,Bertholon Rowland,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5041",INSURANCE_CARRIER,Bertrand Chaffee Hospital,Bertrand Chaffee Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5042",INSURANCE_CARRIER,Berxi,Berxi,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5043",INSURANCE_CARRIER,Beth Abraham Health Services Home Care,Beth Abraham Health Services Home Care,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5044",INSURANCE_CARRIER,Bon Secours Assurance Co Ltd,Bon Secours Assurance Co Ltd,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5045",INSURANCE_CARRIER,Bon Secours Charity Health System,Bon Secours Charity Health System,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5046",INSURANCE_CARRIER,Bon Secours Community Hospital,Bon Secours Community Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5047",INSURANCE_CARRIER,Boston Children's Hospital,Boston Children's Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5048",INSURANCE_CARRIER,"Bower & Glickman, Inc.","Bower & Glickman, Inc.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5049",INSURANCE_CARRIER,Boynton & Boynton,Boynton & Boynton,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5050",INSURANCE_CARRIER,Bronx Lebanon Hospital Center Insurance,Bronx Lebanon Hospital Center Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5051",INSURANCE_CARRIER,Bronx Lebanon Self Insurance,Bronx Lebanon Self Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5052",INSURANCE_CARRIER,Bronx-Lebanon Hospital Center,Bronx-Lebanon Hospital Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5053",INSURANCE_CARRIER,Bronx-Lebanon Hospital Center - Concourse Division,Bronx-Lebanon Hospital Center - Concourse Division,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5054",INSURANCE_CARRIER,Brookdale Hospital Medical Center,Brookdale Hospital Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5055",INSURANCE_CARRIER,Broome County Self-Insurance Plan,Broome County Self-Insurance Plan,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5056",INSURANCE_CARRIER,Brownsville Multi-service Family Health Center,Brownsville Multi-service Family Health Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5057",INSURANCE_CARRIER,Bryn Mawr Insurance Services Inc,Bryn Mawr Insurance Services Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5058",INSURANCE_CARRIER,Buffalo General Hospital,Buffalo General Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5059",INSURANCE_CARRIER,C & R Insurance Services,C & R Insurance Services,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5060",INSURANCE_CARRIER,"C&R Insurance Agency, Inc","C&R Insurance Agency, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5061",INSURANCE_CARRIER,Cabrini Medical Center,Cabrini Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5062",INSURANCE_CARRIER,Caduceus Liability Solutions,Caduceus Liability Solutions,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5063",INSURANCE_CARRIER,Calvary Hospital Inc,Calvary Hospital Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5064",INSURANCE_CARRIER,Canton-Potsdam Hospital,Canton-Potsdam Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5065",INSURANCE_CARRIER,Capacity Coverage Company,Capacity Coverage Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5066",INSURANCE_CARRIER,Capital Risk Associates,Capital Risk Associates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5067",INSURANCE_CARRIER,Care Risk Retention Group Inc,Care Risk Retention Group Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5068",INSURANCE_CARRIER,Carondelet Health,Carondelet Health,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5069",INSURANCE_CARRIER,Carpezzi-Liebert,Carpezzi-Liebert,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5070",INSURANCE_CARRIER,Carthage Area Hospital Inc,Carthage Area Hospital Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5071",INSURANCE_CARRIER,Catholic Medical Center,Catholic Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5072",INSURANCE_CARRIER,Cayuga Medical Center at Ithaca,Cayuga Medical Center at Ithaca,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5073",INSURANCE_CARRIER,CBS Coverage Group,CBS Coverage Group,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5074",INSURANCE_CARRIER,CCC Insurance Corp,CCC Insurance Corp,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5075",INSURANCE_CARRIER,CCC Insurance Corp.,CCC Insurance Corp.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5076",INSURANCE_CARRIER,CCC Self Insurance Trust,CCC Self Insurance Trust,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5077",INSURANCE_CARRIER,CCC550 Insurance SCC,CCC550 Insurance SCC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5078",INSURANCE_CARRIER,Century Coverage Company,Century Coverage Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5079",INSURANCE_CARRIER,CFG Financial,CFG Financial,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5080",INSURANCE_CARRIER,CGF Health Systems Self Insurance,CGF Health Systems Self Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4753",INSURANCE_CARRIER,Loretz Insurance LLC,Loretz Insurance LLC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5800",INSURANCE_CARRIER,Vassar Brothers Medical Center,Vassar Brothers Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5801",INSURANCE_CARRIER,VBH Insurance Company,VBH Insurance Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5802",INSURANCE_CARRIER,VBH Insurance Company Ltd,VBH Insurance Company Ltd,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5803",INSURANCE_CARRIER,Vermont Mutual Insurance Company,Vermont Mutual Insurance Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5804",INSURANCE_CARRIER,Veterans Affair Chicago Health System,Veterans Affair Chicago Health System,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5805",INSURANCE_CARRIER,Veterans Affair Greater Los Angeles,Veterans Affair Greater Los Angeles,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5806",INSURANCE_CARRIER,Vinayaka Mission's Kirupananda Variyak Medical College,Vinayaka Mission's Kirupananda Variyak Medical College,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5807",INSURANCE_CARRIER,"VMC Indemnity Company, Ltd","VMC Indemnity Company, Ltd",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5808",INSURANCE_CARRIER,Voluntary Attednding Physicans Professional Liability Insurance,Voluntary Attednding Physicans Professional Liability Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5809",INSURANCE_CARRIER,Voluntary Attending  Physicans Professional Liability Insuranc,Voluntary Attending  Physicans Professional Liability Insuranc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5810",INSURANCE_CARRIER,"W.C.C. of NY, Inc.","W.C.C. of NY, Inc.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5811",INSURANCE_CARRIER,Walker Special Risk,Walker Special Risk,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5812",INSURANCE_CARRIER,Washington University in Saint Louis,Washington University in Saint Louis,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5813",INSURANCE_CARRIER,WCCNY,WCCNY,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5814",INSURANCE_CARRIER,WCCNY                Ins,WCCNY                Ins,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5815",INSURANCE_CARRIER,WCCNY               ratio,WCCNY               ratio,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5816",INSURANCE_CARRIER,WCHCC Bermuda LTD,WCHCC Bermuda LTD,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5817",INSURANCE_CARRIER,WCMC Self Insurance,WCMC Self Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5818",INSURANCE_CARRIER,West Suburban Hospital Medical Center,West Suburban Hospital Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5819",INSURANCE_CARRIER,Westchester County Medical Center,Westchester County Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5820",INSURANCE_CARRIER,Westport Ins Company,Westport Ins Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5821",INSURANCE_CARRIER,White Plains Hospital Medical Center,White Plains Hospital Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5822",INSURANCE_CARRIER,William Harvey Hospital Ashford,William Harvey Hospital Ashford,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5823",INSURANCE_CARRIER,Willis  of New York of NY,Willis  of New York of NY,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5824",INSURANCE_CARRIER,Willis Corron,Willis Corron,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5825",INSURANCE_CARRIER,Willis Corroon Corp.ation,Willis Corroon Corp.ation,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5826",INSURANCE_CARRIER,Willis Corroon Corp.ratio,Willis Corroon Corp.ratio,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5827",INSURANCE_CARRIER,Willis Corroon Corporatio,Willis Corroon Corporatio,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5828",INSURANCE_CARRIER,Willis HRH,Willis HRH,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5829",INSURANCE_CARRIER,Willis Of New York,Willis Of New York,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5830",INSURANCE_CARRIER,Willis of NY,Willis of NY,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5831",INSURANCE_CARRIER,Wills Insurance,Wills Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5832",INSURANCE_CARRIER,Winnebago Mential Health Institute,Winnebago Mential Health Institute,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5833",INSURANCE_CARRIER,Winthrop University Hospital,Winthrop University Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5834",INSURANCE_CARRIER,Winthrop University Hospital Insurance,Winthrop University Hospital Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5835",INSURANCE_CARRIER,Wise Insurance Agency,Wise Insurance Agency,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5836",INSURANCE_CARRIER,Woodhull,Woodhull,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5837",INSURANCE_CARRIER,Woodhull Employee,Woodhull Employee,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5838",INSURANCE_CARRIER,Woodhull Employees,Woodhull Employees,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5839",INSURANCE_CARRIER,Woodhull Medical & Mental Health Center,Woodhull Medical & Mental Health Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5840",INSURANCE_CARRIER,Wright State University School of Medicine,Wright State University School of Medicine,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5841",INSURANCE_CARRIER,Wyckoff Heights Medical Center,Wyckoff Heights Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5842",INSURANCE_CARRIER,Yale University,Yale University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5843",INSURANCE_CARRIER,ZAIC,ZAIC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5844",INSURANCE_CARRIER,Zurich-Optometric Protector Plan,Zurich-Optometric Protector Plan,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5845",INSURANCE_CARRIER,"Securitas Insurance Partners, LLC",,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4700",INSURANCE_CARRIER,"Martin Insurance , Inc","Martin Insurance , Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4775",INSURANCE_CARRIER,Riggs Counselman Michael and Downes,Riggs Counselman Michael and Downes,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4776",INSURANCE_CARRIER,Lockharts Insurance Services,Lockharts Insurance Services,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1403",INSURANCE_CARRIER,Berkshire Hathaway Specialty insurance Company,"Berkshire Hathaway Specialty insurance Company",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1404",INSURANCE_CARRIER,Preferra Insurance Company RRG,Preferra Insurance Company RRG ,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1405",INSURANCE_CARRIER,Berkshire Hathaway Direct Insurance Company,"Berkshire Hathaway Direct Insurance Company",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1406",INSURANCE_CARRIER,Skyward Specialty Insurance,"Skyward Specialty Insurance ",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1407",INSURANCE_CARRIER,Great American Fidelity Insurance CO,"Great American Fidelity Insurance CO ",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1408",INSURANCE_CARRIER,Aspen Specialty Insurance Company,"Aspen Specialty Insurance Company ",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"1409",INSURANCE_CARRIER,AdventHealth Risk Management,AdventHealth Risk Management,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5858",INSURANCE_CARRIER,Vantapro Specialty Insurance,,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5859",INSURANCE_CARRIER,AdventHealth Liability Trust,,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5860",INSURANCE_CARRIER,Medmal Direct Insurance Company,,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5861",INSURANCE_CARRIER,NCMIC Risk Retention Group,,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5862",INSURANCE_CARRIER,"Copic, A Risk Retention Group",,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4654",INSURANCE_CARRIER,Montour Mutual Ins Co,Montour Mutual Ins Co,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4655",INSURANCE_CARRIER,Select Assurance Captive LLC,Select Assurance Captive LLC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5081",INSURANCE_CARRIER,CGH Health Systems,CGH Health Systems,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5082",INSURANCE_CARRIER,Champlain Valley Physicians Hospital Medical Center,Champlain Valley Physicians Hospital Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5083",INSURANCE_CARRIER,Charles Cole Memorial Hospital,Charles Cole Memorial Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5084",INSURANCE_CARRIER,Charles J Sellers & Co Inc,Charles J Sellers & Co Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5085",INSURANCE_CARRIER,Charles Walker Corporation,Charles Walker Corporation,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5086",INSURANCE_CARRIER,CHART- Community Hospital Alterative Risk Transfer,CHART- Community Hospital Alterative Risk Transfer,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5087",INSURANCE_CARRIER,CHART-Community Hospital Alternative For Risk Transfer,CHART-Community Hospital Alternative For Risk Transfer,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5088",INSURANCE_CARRIER,Chennai Medical College,Chennai Medical College,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5089",INSURANCE_CARRIER,Chicago Osteopathic Medical Center,Chicago Osteopathic Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5090",INSURANCE_CARRIER,Chicago University,Chicago University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5091",INSURANCE_CARRIER,Children's Mercy Hospital,Children's Mercy Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5092",INSURANCE_CARRIER,Chiropractic Benefit Services Purchasing Group,Chiropractic Benefit Services Purchasing Group,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5093",INSURANCE_CARRIER,Christian Brothers,Christian Brothers,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5094",INSURANCE_CARRIER,Christiana Hospital,Christiana Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5095",INSURANCE_CARRIER,CIC,CIC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5096",INSURANCE_CARRIER,Claxton Hepburn Medical Center,Claxton Hepburn Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5097",INSURANCE_CARRIER,CMC Self Insurance Trust Fund,CMC Self Insurance Trust Fund,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5098",INSURANCE_CARRIER,CMC Self Insured,CMC Self Insured,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5099",INSURANCE_CARRIER,CMIC-Connecticut Medical Insurance Company,CMIC-Connecticut Medical Insurance Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5100",INSURANCE_CARRIER,CNA (ACORD),CNA (ACORD),1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5101",INSURANCE_CARRIER,cna health,cna health,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5102",INSURANCE_CARRIER,CNA Healthcare Professional Insurance,CNA Healthcare Professional Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4799",INSURANCE_CARRIER,"Winona Agency, Inc","Winona Agency, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3888",INSURANCE_CARRIER,Health Care Indemnity/Philadelphia Indemnity Ins,Health Care Indemnity/Philadelphia Indemnity Ins,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3889",INSURANCE_CARRIER,Health Care Industry Liab RFecip Inc RRG/Ironshore Specialty Ins Co,Health Care Industry Liab RFecip Inc RRG/Ironshore Specialty Ins Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3890",INSURANCE_CARRIER,HealthCare,HealthCare,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3891",INSURANCE_CARRIER,Healthcare Insurance Agency,Healthcare Insurance Agency,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3892",INSURANCE_CARRIER,Healthcare Insurance Corporation/NORCAL,Healthcare Insurance Corporation/NORCAL,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3893",INSURANCE_CARRIER,Healthcare Insurance Services,Healthcare Insurance Services,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3894",INSURANCE_CARRIER,Healthcare Professionals Insurance Services,Healthcare Professionals Insurance Services,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3895",INSURANCE_CARRIER,Healthcare Providers Service Organization/GuideOne Ins,Healthcare Providers Service Organization/GuideOne Ins,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3896",INSURANCE_CARRIER,Hiscox Insurance Company of Bermuda,Hiscox Insurance Company of Bermuda,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3897",INSURANCE_CARRIER,HISCOX PRO,HISCOX PRO,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3898",INSURANCE_CARRIER,Homeland Casualty Co,Homeland Casualty Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3899",INSURANCE_CARRIER,Homeland Insurance Company of America,Homeland Insurance Company of America,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3900",INSURANCE_CARRIER,Homeland Insurance Company/Hartford,Homeland Insurance Company/Hartford,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3901",INSURANCE_CARRIER,Homeland Insurance Company/Hartford Fire Ins,Homeland Insurance Company/Hartford Fire Ins,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3902",INSURANCE_CARRIER,Homeland Insurance Company/Pacific Ins,Homeland Insurance Company/Pacific Ins,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3903",INSURANCE_CARRIER,HonorHealth Captive Insurance Exchange,HonorHealth Captive Insurance Exchange,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3904",INSURANCE_CARRIER,HSPO Professional Liablity Insurance,HSPO Professional Liablity Insurance,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3905",INSURANCE_CARRIER,HUB International/MICA,HUB International/MICA,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3906",INSURANCE_CARRIER,Hudson Excess Ins Co/Evanston Ins Co,Hudson Excess Ins Co/Evanston Ins Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3907",INSURANCE_CARRIER,Hudson Ins Co/Alterra Excess & Surplus Ins,Hudson Ins Co/Alterra Excess & Surplus Ins,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3908",INSURANCE_CARRIER,Hudson Ins Group,Hudson Ins Group,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3909",INSURANCE_CARRIER,Hudson Specialty Ins Co of Hartford,Hudson Specialty Ins Co of Hartford,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3910",INSURANCE_CARRIER,Hudson Specialty/Columbia Casualty Co,Hudson Specialty/Columbia Casualty Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3911",INSURANCE_CARRIER,ILLINOIS STATE MEDICAL INTER-INSURANCE,ILLINOIS STATE MEDICAL INTER-INSURANCE,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3912",INSURANCE_CARRIER,Illinois Union Ins Co/Charter Oak Fire Ins,Illinois Union Ins Co/Charter Oak Fire Ins,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3913",INSURANCE_CARRIER,Illinois Union Ins Co/Federal Ins Co,Illinois Union Ins Co/Federal Ins Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3914",INSURANCE_CARRIER,Illinois Union Ins Co/Safety National Casualty Corp,Illinois Union Ins Co/Safety National Casualty Corp,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3915",INSURANCE_CARRIER,Illinois Union Ins Co/The Doctors Co,Illinois Union Ins Co/The Doctors Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3916",INSURANCE_CARRIER,Illinois Union Ins Co/Travelers Indemnity,Illinois Union Ins Co/Travelers Indemnity,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3917",INSURANCE_CARRIER,INDEPENDENT QUALITY CARE,INDEPENDENT QUALITY CARE,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3918",INSURANCE_CARRIER,Insurance Brokers of CA Inc/Norcal,Insurance Brokers of CA Inc/Norcal,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3919",INSURANCE_CARRIER,Insurance Co. of State of PA/Axix Specialty Ins Co,Insurance Co. of State of PA/Axix Specialty Ins Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3920",INSURANCE_CARRIER,Insurance Company of the West,Insurance Company of the West,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3921",INSURANCE_CARRIER,James River Ins Co/Illinois Union Ins Co,James River Ins Co/Illinois Union Ins Co,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"3922",INSURANCE_CARRIER,John C. Lincoln Self Insured Retention,John C. Lincoln Self Insured Retention,1,Y,1800-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
